"toponym","index","more_one"
"савельевский тракт","E11058",TRUE
"скальный Гряда","E11059",TRUE
"скальный Гряда Владик Казанцев","E11060",TRUE
"словко","E11061",FALSE
"советник ""","E11062",FALSE
"солнечный Радость","E11063",TRUE
"старый сосна","E11064",TRUE
"тортиловый прудо","E11065",TRUE
"фирма "" Пегас","E11066",TRUE
"флотилия "" Эспад","E11067",TRUE
"флотилия "" Эспад ""","E11068",TRUE
"центральный Парк Скульптура и Воздух","E11069",TRUE
"шатойский район Чечня","E11070",TRUE
"CAESAREA INSULA","E11071",TRUE
"Internet","E11072",FALSE
"Виктори","E11073",FALSE
"Виола","E11074",FALSE
"Джек Лондон и Гюго","E11075",TRUE
"Джерси","E11076",FALSE
"Е. М.","E11077",TRUE
"Илье","E11078",FALSE
"Казанцев","E11079",FALSE
"Казанцево","E11080",FALSE
"Калинцево","E11081",FALSE
"Лоська","E11082",FALSE
"Люка","E11083",FALSE
"Люка Минтаева","E11084",TRUE
"Нике","E11085",FALSE
"Ново-Ярцев","E11086",TRUE
"Отрад","E11087",FALSE
"Перси Дуглас","E11088",TRUE
"Петруш","E11089",FALSE
"Санта- Мария","E11090",TRUE
"Стройметалл","E11091",FALSE
"Тобольск из Лондон","E11092",TRUE
"Том Беринг","E11093",TRUE
"Тюменцев","E11094",FALSE
"Христиан Даль","E11095",TRUE
"Юнона","E11096",FALSE
"Яхтинск","E11097",FALSE
"байдарацкий губа","E11098",TRUE
"город Мишки Дементьев","E11099",TRUE
"далекий сибирский Яхтинск","E11100",TRUE
"дорогой мой Том Беринг","E11101",TRUE
"дровяный переулок","E11102",TRUE
"завод","E11103",FALSE
"капитан Беринг","E11104",TRUE
"летчик Митьки Сталактитов","E11105",TRUE
"местный ТЮЗ","E11106",TRUE
"на Джерси мягкий приморский климат","E11107",TRUE
"на Мэнл","E11108",TRUE
"новый Петрушин фильм","E11109",TRUE
"нормандский герцогство","E11110",TRUE
"нормандский остров ""","E11111",TRUE
"обский губа","E11112",TRUE
"остров Мэн","E11113",TRUE
"открытие Америка","E11114",TRUE
"отрад","E11115",FALSE
"поселок Ново-Степн","E11116",TRUE
"поселок Соткино","E11117",TRUE
"пролив Ламанш","E11118",TRUE
"рябиновый бульвар","E11119",TRUE
"самый Джерси","E11120",TRUE
"светловский "" Гренада","E11121",TRUE
"северный Атлантика","E11122",TRUE
"советский улица","E11123",TRUE
"солнечный Майами","E11124",TRUE
"сортировка","E11125",FALSE
"тв","E11126",FALSE
"тот же Джерси","E11127",TRUE
"фрунзенский","E11128",FALSE
"школьный Дворец","E11129",TRUE
"этот Хайфу","E11130",TRUE
"южный Италия","E11131",TRUE
"Атланта","E11132",FALSE
"Бем","E11133",FALSE
"Бремерхафен","E11134",FALSE
"Ермильск","E11135",FALSE
"Ключевской спуск","E11136",TRUE
"Малогд","E11137",FALSE
"Малогд - ii","E11138",TRUE
"Малогда","E11139",FALSE
"Малогдай","E11140",FALSE
"СВ","E11141",FALSE
"Сенкевич","E11142",FALSE
"Создатель","E11143",FALSE
"Стругацкий","E11144",FALSE
"Тавдинск","E11145",FALSE
"Томас Манн ""","E11146",TRUE
"Турою","E11147",FALSE
"Улица Запольный","E11148",TRUE
"город Тавдинск","E11149",TRUE
"город из сон","E11150",TRUE
"государство российский","E11151",TRUE
"кольцовский","E11152",FALSE
"лодочный","E11153",FALSE
"лодочный беспрепятственно","E11154",TRUE
"малогда","E11155",FALSE
"малогдить","E11156",FALSE
"свой город","E11157",TRUE
"синий Треугольник","E11158",TRUE
"сказочный Дорога …","E11159",TRUE
""" Иле ""","E11160",FALSE
"REAL AIR MAROC","E11161",TRUE
"Алькай и Роська","E11162",TRUE
"Барбудино","E11163",FALSE
"Барбудо","E11164",FALSE
"Бобёрск","E11165",FALSE
"Валерка и Юрка","E11166",TRUE
"Генерал Петров","E11167",TRUE
"Зорька","E11168",FALSE
"Колизея","E11169",FALSE
"Лас-Вильяс","E11170",TRUE
"Муссолини","E11171",FALSE
"Рабат","E11172",FALSE
"Рабата","E11173",FALSE
"Сема","E11174",FALSE
"Семки","E11175",FALSE
"Сент-Экзюпери","E11176",TRUE
"Тура город","E11177",TRUE
"бастионный","E11178",FALSE
"белорусский город Бобруйск","E11179",TRUE
"вечный город","E11180",TRUE
"город Венеция","E11181",TRUE
"городок Тюмень","E11182",TRUE
"деревня Войновка","E11183",TRUE
"деревня Парфеново","E11184",TRUE
"заморской страна Бразилия","E11185",TRUE
"кавказский побережье","E11186",TRUE
"казанский улица","E11187",TRUE
"королевство Марокко","E11188",TRUE
"марокканский королевство","E11189",TRUE
"механик Кулибин","E11190",TRUE
"мода","E11191",FALSE
"нынешний Киров","E11192",TRUE
"освободить Севастополь","E11193",TRUE
"остров Привидение","E11194",TRUE
"ох","E11195",FALSE
"переулок Замоскворечье","E11196",TRUE
"приключение Электроника ""","E11197",TRUE
"река Тура","E11198",TRUE
"рубеж","E11199",FALSE
"старинный Греция","E11200",TRUE
"столица королевство","E11201",TRUE
"трансформатор","E11202",FALSE
""" националь ""","E11203",FALSE
"БКИ","E11204",FALSE
"Воронцово","E11205",FALSE
"Лос Органос","E11206",TRUE
"Окуджава","E11207",FALSE
"Севастополь и Тюмень","E11208",TRUE
"Спасская","E11209",FALSE
"Форд де Вилье ""","E11210",TRUE
"ЦДЛ","E11211",FALSE
"Эльмаш","E11212",FALSE
"братство веселый Роджер","E11213",TRUE
"город Екатеринбург","E11214",TRUE
"гостеприимный Гавана","E11215",TRUE
"громадный Свердловск","E11216",TRUE
"далекий Южный Америка","E11217",TRUE
"дорогой Слава Крапивин","E11218",TRUE
"западный полушарие","E11219",TRUE
"инженер Гарина","E11220",TRUE
"местечко Виньялис","E11221",TRUE
"отдаленный поселок Эльмаш","E11222",TRUE
"секрет ""","E11223",FALSE
"сплошной Грин","E11224",TRUE
"сущевский","E11225",FALSE
"тропика","E11226",FALSE
"тюменский улица Республика","E11227",TRUE
"Ёжик ,","E11228",FALSE
"Бобровск","E11229",FALSE
"Большой казачий","E11230",TRUE
"Бубенец","E11231",FALSE
"Говорлинка","E11232",FALSE
"Гусын","E11233",FALSE
"Гусынь","E11234",FALSE
"Иг","E11235",FALSE
"Игина время","E11236",TRUE
"Кристовна","E11237",FALSE
"Моть","E11238",FALSE
"Ново-Груздев","E11239",TRUE
"Петух","E11240",FALSE
"Плавней","E11241",FALSE
"Плавня","E11242",FALSE
"Репейникик","E11243",FALSE
"Репейников","E11244",FALSE
"Ч. А. Мишечкин","E11245",TRUE
"Яков Лазаревич Штольца","E11246",TRUE
"великий конструкция","E11247",TRUE
"город Усть-Хасан","E11248",TRUE
"город Чикаго","E11249",TRUE
"губернский Ново-Груздев","E11250",TRUE
"давний Вилька","E11251",TRUE
"земляничный проезд","E11252",TRUE
"ига","E11253",FALSE
"исторический в малый Репейникик","E11254",TRUE
"казимировый гоготание","E11255",TRUE
"колхозный","E11256",FALSE
"кривой Зеркал","E11257",TRUE
"кривой полынный","E11258",TRUE
"малый Репейник","E11259",TRUE
"малый Репейников","E11260",TRUE
"одинокий Петух","E11261",TRUE
"репивет","E11262",FALSE
"серпуховский","E11263",FALSE
"ха","E11264",FALSE
"штукс","E11265",FALSE
""" Баллад ""","E11266",FALSE
"АРДО","E11267",FALSE
"Бог Богово","E11268",TRUE
"Бригантина "" или "" Рапир","E11269",TRUE
"Ивдель","E11270",FALSE
"Игорьк Егоров","E11271",TRUE
"Лена Кукушкина","E11272",TRUE
"Первоуральск","E11273",FALSE
"Портос","E11274",FALSE
"Санька Бабушкина","E11275",TRUE
"Серов","E11276",FALSE
"Урал город","E11277",TRUE
"баллад","E11278",FALSE
"верхний Салде","E11279",TRUE
"веселый Роджер","E11280",TRUE
"генеральный Замысл","E11281",TRUE
"кировский район Екатеринбург","E11282",TRUE
"наш Тура","E11283",TRUE
"палатка ?","E11284",FALSE
"патриотизм","E11285",FALSE
"поселок Северский","E11286",TRUE
"ребячий республика ""","E11287",TRUE
"редакция","E11288",FALSE
"село Малобрусянский","E11289",TRUE
"сроду в "" Каравелла ""","E11290",TRUE
"тюменский регион","E11291",TRUE
"флотилия","E11292",FALSE
"флотилия "" Каравелла ""","E11293",TRUE
"АБС/Rn","E11294",TRUE
"Абсолют","E11295",FALSE
"Гироскоп","E11296",FALSE
"Госпиталь","E11297",FALSE
"Двор","E11298",FALSE
"Дворов","E11299",FALSE
"Запространство","E11300",FALSE
"Иртушка","E11301",FALSE
"Новость","E11302",FALSE
"Оклахой","E11303",FALSE
"Парфеновка","E11304",FALSE
"Римушка","E11305",FALSE
"Сёги","E11306",FALSE
"Эмират","E11307",FALSE
"белок","E11308",FALSE
"верхний плотина Иртушка","E11309",TRUE
"городской улица ?","E11310",TRUE
"дальнополянский","E11311",FALSE
"дальнополянский улица","E11312",TRUE
"институтский","E11313",FALSE
"кафе "" гиацинт "" , где пахнуть не гиацинт , а старый мочалка …","E11314",TRUE
"конфигурация Институт","E11315",TRUE
"межзвездный Запределье","E11316",TRUE
"но …","E11317",FALSE
"обшарпаннуть полутемный коридор , в который стоять застарелый запах лекарство и сырой штукатурка .","E11318",TRUE
